Date,Value
19/02/1997,2431.100098
20/02/1997,2415.199951
21/02/1997,2413.300049
24/02/1997,2422.399902
25/02/1997,2441.199951
26/02/1997,2422.600098
27/02/1997,2402.800049
28/02/1997,2386
3/03/1997,2357.800049
4/03/1997,2369.100098
5/03/1997,2371
6/03/1997,2385.300049
7/03/1997,2376.199951
10/03/1997,2399.100098
11/03/1997,2404.899902
12/03/1997,2390
13/03/1997,2388.600098
14/03/1997,2360.199951
17/03/1997,2363.600098
18/03/1997,2339.600098
19/03/1997,2321.199951
20/03/1997,2328.800049
21/03/1997,2325.699951
24/03/1997,2342.600098
25/03/1997,2342.600098
26/03/1997,2344.100098
27/03/1997,2360.5
28/03/1997,2360.5
31/03/1997,2293.800049
1/04/1997,2293.800049
2/04/1997,2295.899902
3/04/1997,2302.899902
4/04/1997,2310.899902
7/04/1997,2307.600098
8/04/1997,2309.300049
9/04/1997,2327.699951
10/04/1997,2330.600098
11/04/1997,2317.800049
14/04/1997,2304.5
15/04/1997,2318.699951
16/04/1997,2343.600098
17/04/1997,2350
18/04/1997,2380.699951
21/04/1997,2384.600098
22/04/1997,2386.5
23/04/1997,2408.899902
24/04/1997,2409.199951
25/04/1997,2409.199951
28/04/1997,2395.300049
29/04/1997,2414.5
30/04/1997,2424.100098
1/05/1997,2421.300049
2/05/1997,2427.300049
5/05/1997,2428
6/05/1997,2447
7/05/1997,2453.800049
8/05/1997,2442.699951
9/05/1997,2466.100098
12/05/1997,2464.300049
13/05/1997,2473
14/05/1997,2467.800049
15/05/1997,2461.800049
16/05/1997,2475.300049
19/05/1997,2469.100098
20/05/1997,2469.199951
21/05/1997,2482.100098
22/05/1997,2488.600098
23/05/1997,2504.899902
26/05/1997,2524.300049
27/05/1997,2515.300049
28/05/1997,2520.5
29/05/1997,2524.800049
30/05/1997,2544.899902
2/06/1997,2560.5
3/06/1997,2545.5
4/06/1997,2546.199951
5/06/1997,2535
6/06/1997,2532
9/06/1997,2532
10/06/1997,2563.300049
11/06/1997,2546.699951
12/06/1997,2573.899902
13/06/1997,2591
16/06/1997,2606.199951
17/06/1997,2620.100098
18/06/1997,2612.699951
19/06/1997,2635.399902
20/06/1997,2654
23/06/1997,2647.399902
24/06/1997,2629.300049
25/06/1997,2646.300049
26/06/1997,2640.600098
27/06/1997,2641.800049
30/06/1997,2664.699951
1/07/1997,2660.199951
2/07/1997,2685.800049
3/07/1997,2681.300049
4/07/1997,2673.100098
7/07/1997,2653.699951
8/07/1997,2621.800049
9/07/1997,2637
10/07/1997,2635.800049
11/07/1997,2641.100098
14/07/1997,2614
15/07/1997,2577.800049
16/07/1997,2588.600098
17/07/1997,2612.699951
18/07/1997,2626.800049
21/07/1997,2595.800049
22/07/1997,2597.699951
23/07/1997,2624.100098
24/07/1997,2617.100098
25/07/1997,2631.899902
28/07/1997,2664.800049
29/07/1997,2671.699951
30/07/1997,2672.699951
31/07/1997,2673.699951
1/08/1997,2663
4/08/1997,2641.899902
5/08/1997,2642.300049
6/08/1997,2662.600098
7/08/1997,2652.5
8/08/1997,2643.800049
11/08/1997,2600.899902
12/08/1997,2583.399902
13/08/1997,2559.699951
14/08/1997,2564
15/08/1997,2602.199951
18/08/1997,2555.399902
19/08/1997,2557.5
20/08/1997,2567.199951
21/08/1997,2584.5
22/08/1997,2554.600098
25/08/1997,2571.5
26/08/1997,2558.800049
27/08/1997,2557.899902
28/08/1997,2563.199951
29/08/1997,2526.800049
1/09/1997,2525.300049
2/09/1997,2515.699951
3/09/1997,2553.199951
4/09/1997,2542.899902
5/09/1997,2561.199951
8/09/1997,2590.399902
9/09/1997,2609.899902
10/09/1997,2600.800049
11/09/1997,2602
12/09/1997,2575.899902
15/09/1997,2599.5
16/09/1997,2588.699951
17/09/1997,2616
18/09/1997,2634.5
19/09/1997,2671
22/09/1997,2705.699951
23/09/1997,2718.199951
24/09/1997,2708.300049
25/09/1997,2717.300049
26/09/1997,2714.899902
29/09/1997,2713
30/09/1997,2703.100098
1/10/1997,2716.699951
2/10/1997,2717.600098
3/10/1997,2701.100098
6/10/1997,2707.899902
7/10/1997,2692.800049
8/10/1997,2706.699951
9/10/1997,2660.699951
10/10/1997,2631.800049
13/10/1997,2599.699951
14/10/1997,2598.699951
15/10/1997,2590.899902
16/10/1997,2589.100098
17/10/1997,2582.800049
20/10/1997,2578.399902
21/10/1997,2589.5
22/10/1997,2621.899902
23/10/1997,2553.800049
24/10/1997,2502.899902
27/10/1997,2425.5
28/10/1997,2260.899902
29/10/1997,2394.100098
30/10/1997,2389.100098
31/10/1997,2415
3/11/1997,2454.399902
4/11/1997,2500.300049
5/11/1997,2497.100098
6/11/1997,2526.199951
7/11/1997,2464.5
10/11/1997,2474.300049
11/11/1997,2476.300049
12/11/1997,2463.5
13/11/1997,2459.300049
14/11/1997,2433.399902
17/11/1997,2441.300049
18/11/1997,2422.699951
19/11/1997,2396
20/11/1997,2389.100098
21/11/1997,2437.199951
24/11/1997,2436.199951
25/11/1997,2411.800049
26/11/1997,2421.5
27/11/1997,2422
28/11/1997,2424.100098
1/12/1997,2472
2/12/1997,2480.699951
3/12/1997,2515.600098
4/12/1997,2505.5
5/12/1997,2513
8/12/1997,2544.600098
9/12/1997,2540.800049
10/12/1997,2511.199951
11/12/1997,2474.199951
12/12/1997,2448.300049
15/12/1997,2453
16/12/1997,2466.699951
17/12/1997,2517.600098
18/12/1997,2518.100098
19/12/1997,2480.5
22/12/1997,2459.399902
23/12/1997,2512.100098
24/12/1997,2507.5
25/12/1997,2507.5
26/12/1997,2527.899902
29/12/1997,2527.899902
30/12/1997,2553.399902
31/12/1997,2567.399902
1/01/1998,2567.399902
2/01/1998,2560.399902
5/01/1998,2596
6/01/1998,2637
7/01/1998,2599.5
8/01/1998,2602.899902
9/01/1998,2552
12/01/1998,2492
13/01/1998,2513.600098
14/01/1998,2556.300049
15/01/1998,2535.399902
16/01/1998,2565
19/01/1998,2603.899902
20/01/1998,2589.899902
21/01/1998,2574.600098
22/01/1998,2552.199951
23/01/1998,2572.600098
26/01/1998,2572.600098
27/01/1998,2550.699951
28/01/1998,2569
29/01/1998,2588.800049
30/01/1998,2600.800049
2/02/1998,2613.600098
3/02/1998,2597.699951
4/02/1998,2601.899902
5/02/1998,2600.800049
6/02/1998,2601.199951
9/02/1998,2630.699951
10/02/1998,2611.5
11/02/1998,2619.5
12/02/1998,2613.199951
13/02/1998,2591.600098
16/02/1998,2559
17/02/1998,2595.100098
18/02/1998,2599.699951
19/02/1998,2593.399902
20/02/1998,2578.300049
23/02/1998,2586.800049
24/02/1998,2596.399902
25/02/1998,2605.300049
26/02/1998,2627.199951
27/02/1998,2626.899902
2/03/1998,2629.800049
3/03/1998,2620.100098
4/03/1998,2644.300049
5/03/1998,2591.800049
6/03/1998,2609.300049
9/03/1998,2626.100098
10/03/1998,2635.199951
11/03/1998,2655.399902
12/03/1998,2661.5
13/03/1998,2670.899902
16/03/1998,2669.5
17/03/1998,2706.800049
18/03/1998,2708.699951
19/03/1998,2709.899902
20/03/1998,2716.199951
23/03/1998,2718.800049
24/03/1998,2733
25/03/1998,2722.5
26/03/1998,2724.199951
27/03/1998,2703.399902
30/03/1998,2683.399902
31/03/1998,2686
1/04/1998,2694.100098
2/04/1998,2699.899902
3/04/1998,2717.699951
6/04/1998,2741.800049
7/04/1998,2739.300049
8/04/1998,2761.100098
9/04/1998,2753.600098
10/04/1998,2753.600098
13/04/1998,2785.399902
14/04/1998,2785.399902
15/04/1998,2815.600098
16/04/1998,2826.300049
17/04/1998,2817.800049
20/04/1998,2822
21/04/1998,2815.300049
22/04/1998,2805.800049
23/04/1998,2828.199951
24/04/1998,2803.899902
27/04/1998,2765.899902
28/04/1998,2727.300049
29/04/1998,2695.800049
30/04/1998,2709
1/05/1998,2745.899902
4/05/1998,2754.800049
5/05/1998,2745.199951
6/05/1998,2730.699951
7/05/1998,2724.600098
8/05/1998,2723.600098
11/05/1998,2740.800049
12/05/1998,2729.800049
13/05/1998,2717.199951
14/05/1998,2701.800049
15/05/1998,2706.399902
18/05/1998,2671.300049
19/05/1998,2681.5
20/05/1998,2661.5
21/05/1998,2673.699951
22/05/1998,2664.100098
25/05/1998,2668.800049
26/05/1998,2673.399902
27/05/1998,2625.600098
28/05/1998,2654.5
29/05/1998,2655.300049
1/06/1998,2631.5
2/06/1998,2613.899902
3/06/1998,2604.600098
4/06/1998,2600.800049
5/06/1998,2584.899902
8/06/1998,2584.899902
9/06/1998,2567.199951
10/06/1998,2537.100098
11/06/1998,2501.300049
12/06/1998,2516.5
15/06/1998,2550.600098
16/06/1998,2487.800049
17/06/1998,2507.100098
18/06/1998,2572.100098
19/06/1998,2553.899902
22/06/1998,2560.100098
23/06/1998,2543.800049
24/06/1998,2550.699951
25/06/1998,2546
26/06/1998,2563.5
29/06/1998,2570.800049
30/06/1998,2620.100098
1/07/1998,2655.699951
2/07/1998,2697.199951
3/07/1998,2694.899902
6/07/1998,2703.199951
7/07/1998,2722.100098
8/07/1998,2725.699951
9/07/1998,2739.899902
10/07/1998,2703.699951
13/07/1998,2671.199951
14/07/1998,2700
15/07/1998,2717.800049
16/07/1998,2750.300049
17/07/1998,2758.899902
20/07/1998,2733.199951
21/07/1998,2733.600098
22/07/1998,2711.100098
23/07/1998,2696.399902
24/07/1998,2689.800049
27/07/1998,2660.600098
28/07/1998,2673.699951
29/07/1998,2647.100098
30/07/1998,2657.899902
31/07/1998,2661.300049
3/08/1998,2629
4/08/1998,2636.699951
5/08/1998,2597.600098
6/08/1998,2559.100098
7/08/1998,2554.600098
10/08/1998,2554.399902
11/08/1998,2518.5
12/08/1998,2510.800049
13/08/1998,2504.800049
14/08/1998,2529.300049
17/08/1998,2493.5
18/08/1998,2530.899902
19/08/1998,2600.699951
20/08/1998,2618.699951
21/08/1998,2594.399902
24/08/1998,2561.199951
25/08/1998,2580.199951
26/08/1998,2562
27/08/1998,2512.5
28/08/1998,2470.600098
31/08/1998,2430.100098
1/09/1998,2405.199951
2/09/1998,2459.800049
3/09/1998,2456.800049
4/09/1998,2446.5
7/09/1998,2510.5
8/09/1998,2496.899902
9/09/1998,2484.600098
10/09/1998,2464.800049
11/09/1998,2402.800049
14/09/1998,2446.699951
15/09/1998,2495.399902
16/09/1998,2494.800049
17/09/1998,2483.300049
18/09/1998,2479
21/09/1998,2463.600098
22/09/1998,2477.100098
23/09/1998,2516.300049
24/09/1998,2560.399902
25/09/1998,2504.699951
28/09/1998,2528.199951
29/09/1998,2532.899902
30/09/1998,2511.300049
1/10/1998,2491.899902
2/10/1998,2449.100098
5/10/1998,2427.600098
6/10/1998,2401.5
7/10/1998,2451.899902
8/10/1998,2412.600098
9/10/1998,2400.600098
12/10/1998,2416.399902
13/10/1998,2406.100098
14/10/1998,2383
15/10/1998,2377.899902
16/10/1998,2432.300049
19/10/1998,2435.199951
20/10/1998,2434.899902
21/10/1998,2464.100098
22/10/1998,2464.399902
23/10/1998,2467.300049
26/10/1998,2484.600098
27/10/1998,2501.699951
28/10/1998,2533.199951
29/10/1998,2532.800049
30/10/1998,2563
2/11/1998,2589.600098
3/11/1998,2596.100098
4/11/1998,2601.399902
5/11/1998,2593.600098
6/11/1998,2618.5
9/11/1998,2612.100098
10/11/1998,2606
11/11/1998,2649.600098
12/11/1998,2635.100098
13/11/1998,2606.600098
16/11/1998,2599.800049
17/11/1998,2600
18/11/1998,2591
19/11/1998,2597.800049
20/11/1998,2619.199951
23/11/1998,2664.899902
24/11/1998,2677.5
25/11/1998,2668.800049
26/11/1998,2691.399902
27/11/1998,2689.300049
30/11/1998,2685.600098
1/12/1998,2646
2/12/1998,2672.399902
3/12/1998,2630.399902
4/12/1998,2637.100098
7/12/1998,2657.5
8/12/1998,2673.100098
9/12/1998,2655.5
10/12/1998,2671
11/12/1998,2636.699951
14/12/1998,2586.899902
15/12/1998,2596.600098
16/12/1998,2602.699951
17/12/1998,2640
18/12/1998,2652.300049
21/12/1998,2641.199951
22/12/1998,2666.199951
23/12/1998,2659.800049
24/12/1998,2667.800049
25/12/1998,2667.800049
28/12/1998,2669.600098
29/12/1998,2669.600098
30/12/1998,2689.800049
31/12/1998,2717.600098
1/01/1999,2717.600098
4/01/1999,2732.199951
5/01/1999,2716.600098
6/01/1999,2755.600098
7/01/1999,2800.399902
8/01/1999,2757.399902
11/01/1999,2749.699951
12/01/1999,2746.600098
13/01/1999,2721.399902
14/01/1999,2704.100098
15/01/1999,2709.399902
18/01/1999,2724.899902
19/01/1999,2747.300049
20/01/1999,2764.800049
21/01/1999,2743.199951
22/01/1999,2736.699951
25/01/1999,2713.100098
26/01/1999,2713.100098
27/01/1999,2738.800049
28/01/1999,2765.100098
29/01/1999,2781.699951
1/02/1999,2805
2/02/1999,2790.199951
3/02/1999,2803.600098
4/02/1999,2823.800049
5/02/1999,2794.800049
8/02/1999,2784.399902
9/02/1999,2780.199951
10/02/1999,2747.199951
11/02/1999,2758.399902
12/02/1999,2777.899902
15/02/1999,2768.300049
16/02/1999,2753.399902
17/02/1999,2771.899902
18/02/1999,2772.300049
19/02/1999,2807.899902
22/02/1999,2799.399902
23/02/1999,2811
24/02/1999,2819.100098
25/02/1999,2790.899902
26/02/1999,2768.399902
1/03/1999,2794.100098
2/03/1999,2776.600098
3/03/1999,2773.100098
4/03/1999,2769.399902
5/03/1999,2785.5
8/03/1999,2811.100098
9/03/1999,2801.800049
10/03/1999,2812.199951
11/03/1999,2831.100098
12/03/1999,2843.300049
15/03/1999,2874.100098
16/03/1999,2874.5
17/03/1999,2864
18/03/1999,2857.899902
19/03/1999,2876.100098
22/03/1999,2881.300049
23/03/1999,2885.800049
24/03/1999,2865.5
25/03/1999,2887.300049
26/03/1999,2896.300049
29/03/1999,2873.300049
30/03/1999,2894
31/03/1999,2867
1/04/1999,2872.699951
2/04/1999,2872.699951
5/04/1999,2938.600098
6/04/1999,2938.600098
7/04/1999,2938.300049
8/04/1999,2969.399902
9/04/1999,2971.699951
12/04/1999,2955.100098
13/04/1999,2990.899902
14/04/1999,3003
15/04/1999,3011.399902
16/04/1999,3021.899902
19/04/1999,3040.600098
20/04/1999,3013.800049
21/04/1999,2993.899902
22/04/1999,3042.199951
23/04/1999,3045.699951
26/04/1999,3052.899902
27/04/1999,3067.5
28/04/1999,3044.699951
29/04/1999,3031.600098
30/04/1999,3027.800049
3/05/1999,3001.600098
4/05/1999,3016.800049
5/05/1999,2974.800049
6/05/1999,2973.699951
7/05/1999,2923.800049
10/05/1999,2925.600098
11/05/1999,2917.699951
12/05/1999,2944.899902
13/05/1999,2958.899902
14/05/1999,2984.600098
17/05/1999,2920.399902
18/05/1999,2930.899902
19/05/1999,2914.300049
20/05/1999,2883.800049
21/05/1999,2881.100098
24/05/1999,2881
25/05/1999,2840.5
26/05/1999,2847.5
27/05/1999,2832.199951
28/05/1999,2820.699951
31/05/1999,2831.899902
1/06/1999,2848.600098
2/06/1999,2851.600098
3/06/1999,2883.399902
4/06/1999,2873
7/06/1999,2888.600098
8/06/1999,2908.899902
9/06/1999,2923.800049
10/06/1999,2919
11/06/1999,2890
14/06/1999,2890
15/06/1999,2888.5
16/06/1999,2889.199951
17/06/1999,2933.800049
18/06/1999,2939.100098
21/06/1999,2934.5
22/06/1999,2955.399902
23/06/1999,2936.899902
24/06/1999,2903.600098
25/06/1999,2905.199951
28/06/1999,2932.899902
29/06/1999,2930.899902
30/06/1999,2903.699951
1/07/1999,2939
2/07/1999,2968.199951
5/07/1999,3017.5
6/07/1999,3019.699951
7/07/1999,3003.300049
8/07/1999,3021
9/07/1999,2976.800049
12/07/1999,2982.699951
13/07/1999,2996.699951
14/07/1999,2992.199951
15/07/1999,3001.399902
16/07/1999,2990.600098
19/07/1999,3013.399902
20/07/1999,3053.899902
21/07/1999,3040.800049
22/07/1999,3013.5
23/07/1999,2994.699951
26/07/1999,2977.199951
27/07/1999,2981.800049
28/07/1999,2988
29/07/1999,2989.199951
30/07/1999,2951
2/08/1999,2937.100098
3/08/1999,2969.100098
4/08/1999,2940.600098
5/08/1999,2957.399902
6/08/1999,2946.600098
9/08/1999,2919.800049
10/08/1999,2898.199951
11/08/1999,2873.600098
12/08/1999,2880
13/08/1999,2901.5
16/08/1999,2954.5
17/08/1999,2922.600098
18/08/1999,2958.199951
19/08/1999,2956
20/08/1999,2955.600098
23/08/1999,2992.699951
24/08/1999,2980.800049
25/08/1999,2957.699951
26/08/1999,2970
27/08/1999,2945
30/08/1999,2917.5
31/08/1999,2875.699951
1/09/1999,2920.5
2/09/1999,2919.300049
3/09/1999,2887.300049
6/09/1999,2922.199951
7/09/1999,2921.300049
8/09/1999,2928.699951
9/09/1999,2939.899902
10/09/1999,2936.600098
13/09/1999,2909.399902
14/09/1999,2904.899902
15/09/1999,2864.199951
16/09/1999,2832.100098
17/09/1999,2842
20/09/1999,2836.600098
21/09/1999,2826.800049
22/09/1999,2828.199951
23/09/1999,2853.800049
24/09/1999,2821.800049
27/09/1999,2844
28/09/1999,2857.699951
29/09/1999,2834.899902
30/09/1999,2817
1/10/1999,2848.800049
4/10/1999,2831.800049
5/10/1999,2854.600098
6/10/1999,2836.699951
7/10/1999,2851.600098
8/10/1999,2837.199951
11/10/1999,2865
12/10/1999,2871.100098
13/10/1999,2845.100098
14/10/1999,2841.199951
15/10/1999,2801.699951
18/10/1999,2740.699951
19/10/1999,2722.300049
20/10/1999,2763.399902
21/10/1999,2768
22/10/1999,2774.600098
25/10/1999,2789.899902
26/10/1999,2765
27/10/1999,2764.600098
28/10/1999,2790.899902
29/10/1999,2821.399902
1/11/1999,2834.300049
2/11/1999,2849.800049
3/11/1999,2872.800049
4/11/1999,2882
5/11/1999,2864.600098
8/11/1999,2833.199951
9/11/1999,2843.100098
10/11/1999,2883.600098
11/11/1999,2926.699951
12/11/1999,2954.800049
15/11/1999,2956.199951
16/11/1999,2950.399902
17/11/1999,2979.100098
18/11/1999,3000.600098
19/11/1999,3021.399902
22/11/1999,3002
23/11/1999,3000.199951
24/11/1999,2972.600098
25/11/1999,2979.800049
26/11/1999,2995.399902
29/11/1999,2996.800049
30/11/1999,2970.300049
1/12/1999,2976.300049
2/12/1999,3018.100098
3/12/1999,3039.5
6/12/1999,3077.5
7/12/1999,3048.300049
8/12/1999,3053
9/12/1999,3083.600098
10/12/1999,3067.699951
13/12/1999,3054.100098
14/12/1999,3058.699951
15/12/1999,3071
16/12/1999,3090
17/12/1999,3102.600098
20/12/1999,3101.699951
21/12/1999,3072.199951
22/12/1999,3102.600098
23/12/1999,3082
24/12/1999,3099.899902
27/12/1999,3099.899902
28/12/1999,3104.899902
29/12/1999,3104.899902
30/12/1999,3117.699951
31/12/1999,3117.699951
3/01/2000,3093.699951
4/01/2000,3093.699951
5/01/2000,3018.699951
6/01/2000,2999.300049
7/01/2000,3023.399902
10/01/2000,3084
11/01/2000,3160.800049
12/01/2000,3088.399902
13/01/2000,3078.899902
14/01/2000,3115.399902
17/01/2000,3121.5
18/01/2000,3128
19/01/2000,3080.5
20/01/2000,3112.5
21/01/2000,3073.399902
24/01/2000,3069.699951
25/01/2000,3048.699951
26/01/2000,3048.699951
27/01/2000,3051.399902
28/01/2000,3064.600098
31/01/2000,3080.199951
1/02/2000,3072.300049
2/02/2000,3110.300049
3/02/2000,3142.399902
4/02/2000,3118.699951
7/02/2000,3136.899902
8/02/2000,3134.600098
9/02/2000,3149.899902
10/02/2000,3192.300049
11/02/2000,3167.300049
14/02/2000,3122.199951
15/02/2000,3152.300049
16/02/2000,3150.399902
17/02/2000,3140.800049
18/02/2000,3114.899902
21/02/2000,3114.899902
22/02/2000,3097
23/02/2000,3101.100098
24/02/2000,3099.600098
25/02/2000,3111.199951
28/02/2000,3106.699951
29/02/2000,3124.600098
1/03/2000,3187.199951
2/03/2000,3219.800049
3/03/2000,3232.600098
6/03/2000,3214
7/03/2000,3232.5
8/03/2000,3207.899902
9/03/2000,3188
10/03/2000,3189.300049
13/03/2000,3185.899902
14/03/2000,3178.699951
15/03/2000,3159.699951
16/03/2000,3171.800049
17/03/2000,3200.399902
20/03/2000,3237.699951
21/03/2000,3248.800049
22/03/2000,3276.399902
23/03/2000,3248.800049
24/03/2000,3251.5
27/03/2000,3227.899902
28/03/2000,3230.199951
29/03/2000,3225.899902
30/03/2000,3194.100098
31/03/2000,3133.300049
3/04/2000,3191
4/04/2000,3176.800049
5/04/2000,3155.399902
6/04/2000,3157.100098
7/04/2000,3182
10/04/2000,3201.399902
11/04/2000,3173
12/04/2000,3148.699951
13/04/2000,3099.699951
14/04/2000,3111.899902
17/04/2000,2943.899902
18/04/2000,3010.300049
19/04/2000,3069.199951
20/04/2000,3069.199951
21/04/2000,3069.199951
24/04/2000,3069.199951
25/04/2000,3117.300049
26/04/2000,3117.300049
27/04/2000,3106.300049
28/04/2000,3115.800049
1/05/2000,3102
2/05/2000,3131.100098
3/05/2000,3107.5
4/05/2000,3053.800049
5/05/2000,3107.199951
8/05/2000,3106.199951
9/05/2000,3086.100098
10/05/2000,3043.399902
11/05/2000,2996.399902
12/05/2000,3034.800049
15/05/2000,3051.100098
16/05/2000,3089.199951
17/05/2000,3074.800049
18/05/2000,3044.899902
19/05/2000,3039.100098
22/05/2000,3002.300049
23/05/2000,3021.399902
24/05/2000,3009.5
25/05/2000,3018.100098
26/05/2000,3000.699951
29/05/2000,3035.100098
30/05/2000,3050.600098
31/05/2000,3081
1/06/2000,3088
2/06/2000,3140.899902
5/06/2000,3148.800049
6/06/2000,3149.899902
7/06/2000,3112.600098
8/06/2000,3126.699951
9/06/2000,3146.5
12/06/2000,3146.5
13/06/2000,3113.800049
14/06/2000,3118.199951
15/06/2000,3133.100098
16/06/2000,3140.800049
19/06/2000,3151.100098
20/06/2000,3155.199951
21/06/2000,3178.399902
22/06/2000,3173.600098
23/06/2000,3177.100098
26/06/2000,3177.800049
27/06/2000,3190.100098
28/06/2000,3213.899902
29/06/2000,3254.5
30/06/2000,3311.199951
3/07/2000,3308.100098
4/07/2000,3310.100098
5/07/2000,3320.5
6/07/2000,3306.899902
7/07/2000,3305.300049
10/07/2000,3323.800049
11/07/2000,3323.300049
12/07/2000,3318.399902
13/07/2000,3306.5
14/07/2000,3303.5
17/07/2000,3313.399902
18/07/2000,3300.600098
19/07/2000,3299.600098
20/07/2000,3300.899902
21/07/2000,3332.300049
24/07/2000,3305.399902
25/07/2000,3282.100098
26/07/2000,3282.899902
27/07/2000,3258.199951
28/07/2000,3255
31/07/2000,3251.100098
1/08/2000,3254
2/08/2000,3270.300049
3/08/2000,3275.100098
4/08/2000,3277.199951
7/08/2000,3305
8/08/2000,3302.300049
9/08/2000,3309.800049
10/08/2000,3315.300049
11/08/2000,3309.100098
14/08/2000,3314.899902
15/08/2000,3323.100098
16/08/2000,3331.800049
17/08/2000,3336.300049
18/08/2000,3344.199951
21/08/2000,3338.899902
22/08/2000,3353.399902
23/08/2000,3364.399902
24/08/2000,3372.399902
25/08/2000,3367.399902
28/08/2000,3363.899902
29/08/2000,3369.399902
30/08/2000,3357.800049
31/08/2000,3297.800049
1/09/2000,3331.699951
4/09/2000,3347.300049
5/09/2000,3347.300049
6/09/2000,3321.199951
7/09/2000,3306.600098
8/09/2000,3320.300049
11/09/2000,3297.100098
12/09/2000,3324
13/09/2000,3334.100098
14/09/2000,3344.600098
15/09/2000,3329.800049
18/09/2000,3276.399902
19/09/2000,3236.699951
20/09/2000,3254.699951
21/09/2000,3252.800049
22/09/2000,3188.600098
25/09/2000,3215.300049
26/09/2000,3241.100098
27/09/2000,3256.300049
28/09/2000,3290.699951
29/09/2000,3298.800049
2/10/2000,3300.600098
3/10/2000,3327.699951
4/10/2000,3318.600098
5/10/2000,3311.300049
6/10/2000,3293.5
9/10/2000,3274.300049
10/10/2000,3265.199951
11/10/2000,3260.699951
12/10/2000,3226.5
13/10/2000,3201.899902
16/10/2000,3266.600098
17/10/2000,3264.199951
18/10/2000,3226.699951
19/10/2000,3192.699951
20/10/2000,3235.800049
23/10/2000,3267.899902
24/10/2000,3260.699951
25/10/2000,3264.300049
26/10/2000,3239.699951
27/10/2000,3244.699951
30/10/2000,3264.399902
31/10/2000,3254.600098
1/11/2000,3276.800049
2/11/2000,3289.300049
3/11/2000,3321.899902
6/11/2000,3334.800049
7/11/2000,3372.899902
8/11/2000,3354.199951
9/11/2000,3333.5
10/11/2000,3300.899902
13/11/2000,3290.800049
14/11/2000,3291.5
15/11/2000,3320.399902
16/11/2000,3302.5
17/11/2000,3329.100098
20/11/2000,3325.100098
21/11/2000,3301.100098
22/11/2000,3284.699951
23/11/2000,3281.199951
24/11/2000,3280.600098
27/11/2000,3303.199951
28/11/2000,3306.199951
29/11/2000,3275.600098
30/11/2000,3274.600098
1/12/2000,3284.100098
4/12/2000,3281.699951
5/12/2000,3306.5
6/12/2000,3308.100098
7/12/2000,3309
8/12/2000,3287.600098
11/12/2000,3312.399902
12/12/2000,3313.199951
13/12/2000,3297.5
14/12/2000,3277
15/12/2000,3229.199951
18/12/2000,3236.600098
19/12/2000,3258.100098
20/12/2000,3245.199951
21/12/2000,3185.800049
22/12/2000,3196
25/12/2000,3196
26/12/2000,3228.600098
27/12/2000,3228.600098
28/12/2000,3236.199951
29/12/2000,3206.199951
1/01/2001,3206.199951
2/01/2001,3261.100098
3/01/2001,3235.699951
4/01/2001,3293.800049
5/01/2001,3300.399902
8/01/2001,3264.300049
9/01/2001,3244.899902
10/01/2001,3239.199951
11/01/2001,3225.600098
12/01/2001,3243.199951
15/01/2001,3250.899902
16/01/2001,3239.399902
17/01/2001,3253.699951
18/01/2001,3289.899902
19/01/2001,3311.600098
22/01/2001,3319.699951
23/01/2001,3288.600098
24/01/2001,3297.199951
25/01/2001,3321.399902
26/01/2001,3321.399902
29/01/2001,3317.199951
30/01/2001,3334.899902
31/01/2001,3341.699951
1/02/2001,3364.300049
2/02/2001,3355.300049
5/02/2001,3312.800049
6/02/2001,3325.300049
7/02/2001,3312.100098
8/02/2001,3329.399902
9/02/2001,3312.399902
12/02/2001,3330.300049
13/02/2001,3341.100098
14/02/2001,3350.100098
15/02/2001,3325.699951
16/02/2001,3320.100098
19/02/2001,3291.399902
20/02/2001,3302.600098
21/02/2001,3314.699951
22/02/2001,3292.600098
23/02/2001,3292
26/02/2001,3301.600098
27/02/2001,3302.399902
28/02/2001,3326.5
1/03/2001,3350.100098
2/03/2001,3333.399902
5/03/2001,3342.899902
6/03/2001,3333.399902
7/03/2001,3362
8/03/2001,3343.5
9/03/2001,3331.300049
12/03/2001,3320.699951
13/03/2001,3264.699951
14/03/2001,3263.899902
15/03/2001,3242.899902
16/03/2001,3252.399902
19/03/2001,3216
20/03/2001,3229.699951
21/03/2001,3225.300049
22/03/2001,3188.800049
23/03/2001,3145.300049
26/03/2001,3165.100098
27/03/2001,3170.399902
28/03/2001,3179.600098
29/03/2001,3177.899902
30/03/2001,3147.199951
2/04/2001,3194.600098
3/04/2001,3192.300049
4/04/2001,3194.300049
5/04/2001,3220.5
6/04/2001,3233.199951
9/04/2001,3215.699951
10/04/2001,3228.5
11/04/2001,3259.600098
12/04/2001,3276.800049
13/04/2001,3276.800049
16/04/2001,3276.800049
17/04/2001,3258.699951
18/04/2001,3278.199951
19/04/2001,3324.199951
20/04/2001,3303.5
23/04/2001,3300.600098
24/04/2001,3301
25/04/2001,3301
26/04/2001,3312
27/04/2001,3293.899902
30/04/2001,3329.399902
1/05/2001,3328.699951
2/05/2001,3330.600098
3/05/2001,3350
4/05/2001,3340.5
7/05/2001,3354.800049
8/05/2001,3338.899902
9/05/2001,3346.100098
10/05/2001,3386.5
11/05/2001,3389
14/05/2001,3382.199951
15/05/2001,3390.199951
16/05/2001,3380.100098
17/05/2001,3410
18/05/2001,3404.100098
